code,name,list_date,issue_price,pe,board,n_days,open1,close1,close2,close3,high3max,low3min,ret_open1,ret_close1,ret_close2,ret_close3,max3_return,min3_return,any_close_below_issue_3d,close3_above_issue,day1_above_issue,open1_above_issue
301632,广东建科,2025-08-12,6.56,26.48,ChiNext,3,32.66,34.01,43.6,37.53,46.68,30.02,3.9786585365853657,4.184451219512195,5.646341463414635,4.721036585365854,6.115853658536586,3.576219512195122,False,True,True,True
603406,天富龙,2025-08-08,23.6,20.93,Main,3,70.99,56.8,53.21,49.47,82.0,49.35,2.0080508474576266,1.406779661016949,1.2546610169491523,1.096186440677966,2.4745762711864403,1.0911016949152543,False,True,True,True
920007,酉立智能,2025-08-08,23.99,11.75,BSE,3,98.0,83.22,80.2,77.39,98.8,76.76,3.0850354314297626,2.4689453939141313,2.3430596081700714,2.2259274697790747,3.1183826594414343,2.199666527719884,False,True,True,True
301491,汉桑科技,2025-08-06,28.91,14.9,ChiNext,3,91.5,82.89,72.14,67.12,110.0,66.66,2.1649948114839157,1.8671739882393634,1.4953303355240402,1.3216879972327917,2.804911795226565,1.3057765479072985,False,True,True,True
920005,鼎佳精密,2025-07-31,11.16,15.55,BSE,3,59.0,64.63,55.22,52.51,69.0,51.63,4.28673835125448,4.791218637992831,3.9480286738351253,3.7051971326164876,5.182795698924731,3.626344086021506,False,True,True,True
001221,悍高集团,2025-07-30,15.43,11.86,Main,3,47.01,80.0,60.19,59.62,120.0,47.01,2.0466623460790667,4.184705119896306,2.900842514581983,2.863901490602722,6.777057679844459,2.0466623460790667,False,True,True,True
301609,山大电力,2025-07-23,14.66,19.57,ChiNext,3,87.7,66.85,60.79,56.34,88.44,56.03,4.982264665757162,3.560027285129604,3.1466575716234653,2.8431105047748977,5.032742155525239,2.8219645293315145,False,True,True,True
603262,技源集团,2025-07-23,10.88,25.51,Main,3,51.0,40.75,38.67,39.11,51.8,37.0,3.6875,2.7454044117647056,2.5542279411764706,2.5946691176470584,3.7610294117647056,2.4007352941176467,False,True,True,True
600930,华电新能,2025-07-16,3.18,15.56,Main,3,5.5,7.18,6.52,6.65,10.17,5.5,0.7295597484276728,1.2578616352201255,1.0503144654088046,1.091194968553459,2.1981132075471694,0.7295597484276728,False,True,True,True
301630,同宇新材,2025-07-10,84.0,23.94,ChiNext,3,180.0,191.56,203.04,177.66,237.9,171.89,1.1428571428571428,1.2804761904761905,1.4171428571428573,1.1149999999999998,1.8321428571428573,1.0463095238095237,False,True,True,True
688729,屹唐股份,2025-07-08,8.45,51.55,STAR,3,26.2,23.2,20.96,21.17,26.2,19.11,2.1005917159763317,1.745562130177515,1.4804733727810655,1.5053254437869827,2.1005917159763317,1.2615384615384615,False,True,True,True
001388,信通电子,2025-07-01,16.42,20.39,Main,3,60.0,63.44,63.56,61.2,70.0,54.88,2.6540803897685747,2.8635809987819725,2.8708891595615103,2.7271619975639463,3.263093788063337,2.342265529841656,False,True,True,True
920037,广信科技,2025-06-26,10.0,7.87,BSE,3,50.0,60.0,70.67,72.85,74.5,50.0,4.0,5.0,6.067,6.284999999999999,6.45,4.0,False,True,True,True
301678,新恒汇,2025-06-20,12.8,17.76,ChiNext,3,50.0,42.12,45.0,48.51,58.77,39.2,2.90625,2.2906249999999995,2.515625,2.7898437499999997,3.5914062500000004,2.0625,False,True,True,True
603400,华之杰,2025-06-20,19.88,13.05,Main,3,61.0,53.87,47.11,49.93,69.65,46.15,2.06841046277666,1.7097585513078473,1.369718309859155,1.5115694164989941,2.503521126760564,1.3214285714285716,False,True,True,True
603382,海阳科技,2025-06-12,11.5,12.69,Main,3,33.0,55.97,38.08,36.63,70.0,33.0,1.8695652173913042,3.86695652173913,2.311304347826087,2.1852173913043482,5.086956521739131,1.8695652173913042,False,True,True,True
688775,影石创新,2025-06-11,47.27,20.04,STAR,3,182.0,177.0,170.24,171.8,187.99,161.8,2.8502221281997038,2.744446795007404,2.6014385445314154,2.6344404484874127,2.9769409773640785,2.4228897821028137,False,True,True,True
920027,交大铁发,2025-06-10,8.81,13.42,BSE,3,33.9,31.9,33.55,31.9,34.88,31.01,2.847900113507378,2.6208853575482403,2.8081725312145283,2.6208853575482403,2.959137343927355,2.5198637911464243,False,True,True,True
301590,优优绿能,2025-06-05,89.6,15.37,ChiNext,3,150.01,151.1,157.74,157.5,178.88,145.1,0.6742187500000001,0.6863839285714286,0.7604910714285718,0.7578125000000002,0.9964285714285714,0.6194196428571428,False,True,True,True
603049,中策橡胶,2025-06-05,46.5,12.24,Main,3,57.0,49.68,47.03,46.96,57.0,46.72,0.22580645161290325,0.06838709677419352,0.011397849462365661,0.009892473118279677,0.22580645161290325,0.004731182795698841,False,True,True,True
001390,古麒绒材,2025-05-29,12.08,14.65,Main,3,30.0,32.0,27.02,25.65,39.0,25.44,1.4834437086092715,1.6490066225165565,1.2367549668874172,1.1233443708609272,2.228476821192053,1.1059602649006623,False,True,True,True
301595,太力科技,2025-05-19,17.05,21.55,ChiNext,3,45.0,54.3,50.2,43.59,66.88,41.55,1.6392961876832843,2.1847507331378297,1.9442815249266863,1.5565982404692082,2.9225806451612897,1.4369501466275656,False,True,True,True
603014,威高血净,2025-05-19,26.5,24.82,Main,3,49.99,41.41,38.87,37.11,49.99,37.06,0.8864150943396227,0.5626415094339621,0.46679245283018855,0.4003773584905661,0.8864150943396227,0.398490566037736,False,True,True,True
301636,泽润新能,2025-05-16,33.06,17.57,ChiNext,3,65.5,65.96,58.6,57.7,74.18,56.87,0.9812462189957651,0.995160314579552,0.7725347852389595,0.7453115547489413,1.2437991530550514,0.7202056866303688,False,True,True,True
688755,汉邦科技,2025-05-16,22.77,26.35,STAR,3,49.0,46.1,46.55,49.2,55.55,44.99,1.1519543258673695,1.0245937637241984,1.0443566095740007,1.160737812911726,1.439613526570048,0.9758454106280194,False,True,True,True
920068,天工股份,2025-05-13,3.94,15.19,BSE,3,22.01,20.17,20.4,24.54,26.52,17.98,4.586294416243655,4.119289340101523,4.177664974619289,5.228426395939086,5.730964467005077,3.563451776649746,False,True,True,True
301560,众捷汽车,2025-04-25,16.5,21.3,ChiNext,3,45.0,46.1,39.91,41.3,58.55,38.0,1.727272727272727,1.793939393939394,1.4187878787878785,1.503030303030303,2.5484848484848484,1.3030303030303032,False,True,True,True
001400,江顺科技,2025-04-24,37.36,15.32,Main,3,84.5,66.7,60.77,56.96,84.79,56.93,1.2617773019271947,0.7853319057815846,0.6266059957173449,0.5246252676659529,1.2695396145610278,0.5238222698072805,False,True,True,True
603202,天有为,2025-04-24,93.5,13.5,Main,3,140.0,116.0,107.9,101.96,140.0,101.54,0.49732620320855614,0.2406417112299466,0.1540106951871658,0.09048128342245976,0.49732620320855614,0.0859893048128344,False,True,True,True
301662,宏工科技,2025-04-17,26.6,7.05,ChiNext,3,72.2,70.51,67.33,63.18,83.8,62.8,1.7142857142857144,1.6507518796992482,1.5312030075187968,1.375187969924812,2.150375939849624,1.3609022556390977,False,True,True,True
603120,肯特催化,2025-04-16,15.0,16.76,Main,3,54.9,48.9,46.24,41.21,60.06,41.15,2.6599999999999997,2.26,2.082666666666667,1.7473333333333332,3.0040000000000004,1.7433333333333332,False,True,True,True
001335,信凯科技,2025-04-15,12.8,14.38,Main,3,51.0,52.81,45.28,47.6,65.9,43.43,2.984375,3.12578125,2.5375,2.71875,4.1484375,2.3929687499999996,False,True,True,True
301665,泰禾股份,2025-04-11,10.27,13.4,ChiNext,3,45.0,40.05,35.55,34.59,45.0,33.88,3.3816942551119764,2.899707887049659,2.4615384615384612,2.3680623174294064,3.3816942551119764,2.2989289191820843,False,True,True,True
603210,泰鸿万立,2025-04-09,8.6,18.6,Main,3,30.02,30.44,30.03,24.78,39.5,24.62,2.490697674418605,2.5395348837209304,2.4918604651162792,1.8813953488372097,3.5930232558139537,1.8627906976744186,False,True,True,True
603257,中国瑞林,2025-04-08,20.52,18.17,Main,3,61.05,99.9,73.24,69.37,165.0,58.5,1.975146198830409,3.8684210526315796,2.5692007797270953,2.3806042884990255,7.040935672514619,1.8508771929824563,False,True,True,True
301658,首航新能,2025-04-02,11.8,15.88,ChiNext,3,40.0,40.65,43.05,43.44,49.85,35.56,2.389830508474576,2.4449152542372876,2.648305084745762,2.6813559322033895,3.2245762711864403,2.0135593220338985,False,True,True,True
920029,开发科技,2025-03-28,30.38,8.68,BSE,3,73.5,76.06,82.76,84.8,91.19,70.79,1.4193548387096775,1.5036208031599738,1.7241606319947338,1.791310072416063,2.0016458196181697,1.3301514154048717,False,True,True,True
301535,浙江华远,2025-03-27,4.92,25.91,ChiNext,3,30.0,24.06,22.65,24.6,32.0,21.6,5.097560975609756,3.890243902439024,3.6036585365853657,4.0,5.504065040650406,3.3902439024390247,False,True,True,True
301616,浙江华业,2025-03-27,20.87,25.22,ChiNext,3,57.15,51.99,44.45,55.58,66.66,43.8,1.7383804504072828,1.4911356013416386,1.129851461427887,1.663152850982271,2.1940584571154766,1.098706276952563,False,True,True,True
688757,胜科纳米,2025-03-25,9.08,42.64,STAR,3,31.0,27.46,24.49,24.37,31.0,24.14,2.4140969162995596,2.0242290748898677,1.6971365638766516,1.6839207048458151,2.4140969162995596,1.658590308370044,False,True,True,True
301629,矽电股份,2025-03-24,52.28,26.23,ChiNext,3,180.0,157.93,158.34,158.5,189.99,148.08,2.442999234889059,2.020849273144606,2.0286916602907423,2.031752104055088,2.6340856924254017,1.832440703902066,False,True,True,True
001382,新亚电缆,2025-03-21,7.4,18.71,Main,3,37.0,29.91,29.25,25.5,37.0,25.34,4.0,3.0418918918918916,2.9527027027027026,2.4459459459459456,4.0,2.424324324324324,False,True,True,True
603124,江南新材,2025-03-20,10.54,12.4,Main,3,66.0,74.5,57.72,51.02,85.58,50.51,5.261859582542695,6.068311195445921,4.476280834914611,3.840607210626187,7.11954459203036,3.792220113851992,False,True,True,True
301501,恒鑫生活,2025-03-19,39.92,19.24,ChiNext,3,87.6,71.48,63.23,57.57,87.6,57.54,1.19438877755511,0.7905811623246493,0.5839178356713426,0.44213426853707416,1.19438877755511,0.44138276553106204,False,True,True,True
301479,弘景光电,2025-03-18,41.9,23.3,ChiNext,3,130.0,160.07,147.66,138.69,168.89,127.5,2.1026252983293556,2.8202863961813844,2.524105011933174,2.3100238663484487,3.0307875894988063,2.0429594272076375,False,True,True,True
301275,汉朔科技,2025-03-11,27.5,17.14,ChiNext,3,79.18,66.92,85.0,74.2,86.96,66.33,1.8792727272727276,1.4334545454545453,2.090909090909091,1.6981818181818182,2.1621818181818178,1.412,False,True,True,True
603271,永杰新材,2025-03-11,20.6,17.03,Main,3,47.3,46.23,45.6,42.56,59.5,42.5,1.2961165048543686,1.2441747572815531,1.2135922330097086,1.066019417475728,1.8883495145631066,1.0631067961165046,False,True,True,True
301557,常友科技,2025-03-04,28.88,15.7,ChiNext,3,80.23,89.99,97.0,106.61,130.0,80.23,1.7780470914127426,2.1159972299168976,2.3587257617728534,2.691481994459834,3.501385041551247,1.7780470914127426,False,True,True,True
603409,汇通控股,2025-03-04,24.18,20.72,Main,3,48.5,50.81,45.55,48.49,77.77,44.77,1.0057899090157156,1.1013234077750207,0.8837882547559965,1.0053763440860215,2.216294458229942,0.8515301902398678,False,True,True,True
301173,毓恬冠佳,2025-03-03,28.33,16.07,ChiNext,3,80.0,70.59,64.3,60.28,83.8,58.88,1.8238616307800921,1.4917049064595838,1.2696787857394987,1.1277797387927992,1.9579950582421461,1.0783621602541476,False,True,True,True
920108,宏海科技,2025-02-06,5.57,15.37,BSE,3,18.02,19.28,19.31,18.72,21.95,16.5,2.2351885098743267,2.4614003590664275,2.4667863554757625,2.3608617594254935,2.940754039497307,1.9622980251346496,False,True,True,True
001395,亚联机械,2025-01-27,19.08,17.08,Main,3,65.0,49.5,41.5,40.91,69.0,39.5,2.406708595387841,1.5943396226415096,1.1750524109014675,1.1441299790356396,2.616352201257862,1.0702306079664572,False,True,True,True
688411,海博思创,2025-01-27,19.38,6.14,STAR,3,73.6,63.8,61.31,60.95,73.95,57.0,2.7977296181630544,2.2920536635706914,2.163570691434469,2.14499484004128,2.815789473684211,1.9411764705882355,False,True,True,True
001356,富岭股份,2025-01-23,5.3,14.48,Main,3,22.22,23.28,17.53,14.78,30.0,14.7,3.192452830188679,3.39245283018868,2.307547169811321,1.788679245283019,4.660377358490567,1.7735849056603774,False,True,True,True
301602,超研股份,2025-01-22,6.7,28.03,ChiNext,3,30.0,32.1,28.36,25.24,38.99,25.2,3.477611940298507,3.791044776119403,3.232835820895522,2.767164179104477,4.819402985074627,2.761194029850746,False,True,True,True
688545,兴福电子,2025-01-22,11.68,40.46,STAR,3,33.35,27.39,27.6,27.44,33.35,26.11,1.8553082191780823,1.3450342465753424,1.3630136986301373,1.349315068493151,1.8553082191780823,1.235445205479452,False,True,True,True
301601,惠通科技,2025-01-15,11.8,18.28,ChiNext,3,55.1,47.4,44.49,39.03,60.0,38.88,3.6694915254237284,3.016949152542373,2.7703389830508476,2.3076271186440676,4.084745762711864,2.294915254237288,False,True,True,True
688583,思看科技,2025-01-15,33.46,23.0,STAR,3,105.0,100.0,94.67,90.01,110.0,89.01,2.1380753138075312,1.9886431560071727,1.8293484757919902,1.6900777047220563,2.28750747160789,1.6601912731619843,False,True,True,True
301458,钧崴电子,2025-01-10,10.4,32.82,ChiNext,3,41.01,36.1,36.85,45.0,51.04,33.23,2.9432692307692303,2.4711538461538463,2.543269230769231,3.3269230769230766,3.907692307692307,2.195192307692307,False,True,True,True
688758,赛分科技,2025-01-10,4.32,39.09,STAR,3,28.15,20.7,17.41,18.81,29.0,16.86,5.516203703703703,3.791666666666666,3.0300925925925926,3.354166666666666,5.712962962962963,2.9027777777777772,False,True,True,True
301581,黄山谷捷,2025-01-03,27.5,15.14,ChiNext,3,80.0,70.01,63.1,61.01,99.99,57.38,1.9090909090909092,1.545818181818182,1.2945454545454544,1.2185454545454544,2.6359999999999997,1.0865454545454547,False,True,True,True
603072,天和磁材,2025-01-03,12.3,20.13,Main,3,40.0,48.0,39.88,38.3,100.0,36.8,2.252032520325203,2.902439024390244,2.2422764227642276,2.1138211382113816,7.130081300813007,1.9918699186991864,False,True,True,True
920116,星图测控,2025-01-02,6.92,15.55,BSE,3,45.0,35.1,45.63,37.6,46.87,35.0,5.502890173410405,4.072254335260116,5.59393063583815,4.433526011560694,5.773121387283236,4.057803468208093,False,True,True,True
001391,国货航,2024-12-30,2.3,25.99,Main,3,10.0,9.3,9.21,8.69,12.5,7.22,3.3478260869565224,3.0434782608695654,3.004347826086957,2.7782608695652176,4.434782608695652,2.139130434782609,False,True,True,True
920082,方正阀门,2024-12-26,3.51,8.69,BSE,3,21.0,21.7,16.07,14.62,25.0,14.5,4.982905982905983,5.182336182336183,3.5783475783475787,3.165242165242165,6.122507122507123,3.131054131054131,False,True,True,True
603194,中力股份,2024-12-24,20.32,10.11,Main,3,69.99,54.08,44.18,43.11,69.99,42.06,2.4443897637795273,1.6614173228346454,1.1742125984251968,1.1215551181102361,2.4443897637795273,1.0698818897637796,False,True,True,True
301585,蓝宇股份,2024-12-20,23.95,21.95,ChiNext,3,70.0,73.0,62.3,55.5,103.0,54.51,1.9227557411273488,2.048016701461378,1.6012526096033404,1.3173277661795408,3.3006263048016704,1.275991649269311,False,True,True,True
301598,博科测试,2024-12-20,38.46,24.0,ChiNext,3,98.0,83.98,80.8,72.88,110.0,71.01,1.548101924076963,1.1835673426937077,1.1008840353614144,0.8949557982319292,1.860114404576183,0.8463338533541342,False,True,True,True
920106,林泰新材,2024-12-18,19.82,18.35,BSE,3,68.0,68.4,62.89,56.13,78.07,56.0,2.43087790110999,2.451059535822402,2.1730575176589304,1.8319878910191725,2.938950554994954,1.825428859737639,False,True,True,True
688605,先锋精科,2024-12-12,11.29,28.64,STAR,3,85.0,71.56,75.0,68.18,86.9,67.3,6.528786536758194,5.338352524357839,5.643046944198407,5.0389725420726315,6.697077059344553,4.961027457927369,False,True,True,True
301617,博苑股份,2024-12-11,27.76,15.86,ChiNext,3,88.88,80.08,68.15,64.2,107.66,63.81,2.2017291066282416,1.8847262247838614,1.4549711815561959,1.3126801152737753,2.8782420749279534,1.2986311239193085,False,True,True,True
688708,佳驰科技,2024-12-05,27.08,20.72,STAR,3,85.0,68.0,69.39,64.75,85.25,64.44,2.1388478581979324,1.5110782865583459,1.562407680945347,1.3910635155096012,2.1480797636632203,1.3796159527326441,False,True,True,True
920098,科隆新材,2024-12-05,14.0,14.86,BSE,3,49.98,42.19,54.84,46.0,61.32,41.11,2.57,2.0135714285714283,2.9171428571428573,2.2857142857142856,3.38,1.9364285714285714,False,True,True,True
301622,英思特,2024-12-04,22.36,21.63,ChiNext,3,130.0,100.0,84.1,79.83,149.99,79.7,4.813953488372094,3.4722719141323797,2.7611806797853307,2.5702146690518783,5.707960644007156,2.5644007155635067,False,True,True,True
688449,联芸科技,2024-11-29,11.25,166.67,STAR,3,66.66,50.98,43.74,44.41,70.01,43.44,4.925333333333333,3.5315555555555553,2.8880000000000003,2.9475555555555553,5.223111111111112,2.861333333333333,False,True,True,True
920128,胜业电气,2024-11-29,9.12,16.51,BSE,3,52.0,46.14,42.0,40.68,60.0,39.93,4.701754385964913,4.05921052631579,3.605263157894737,3.4605263157894743,5.578947368421053,3.3782894736842106,False,True,True,True
603395,红四方,2024-11-26,7.98,10.62,Main,3,65.0,160.99,81.0,72.8,188.0,50.52,7.145363408521304,19.174185463659146,9.150375939849624,8.12280701754386,22.55889724310777,5.330827067669173,False,True,True,True
301631,壹连科技,2024-11-22,72.99,19.06,ChiNext,3,205.0,206.99,169.0,171.73,240.0,159.0,1.808603918344979,1.8358679271133034,1.3153856692697632,1.3527880531579668,2.2881216605014387,1.1783806000822032,False,True,True,True
688750,金天钛业,2024-11-20,7.16,24.72,STAR,3,37.01,30.1,28.44,26.42,37.01,26.1,4.1689944134078205,3.2039106145251397,2.9720670391061454,2.6899441340782126,4.1689944134078205,2.6452513966480447,False,True,True,True
920060,万源通,2024-11-19,11.16,15.4,BSE,3,40.0,52.88,48.04,49.0,58.88,40.0,2.5842293906810037,3.7383512544802873,3.3046594982078847,3.3906810035842296,4.275985663082437,2.5842293906810037,False,True,True,True
920111,聚星科技,2024-11-11,6.25,13.23,BSE,3,28.0,23.77,30.9,40.17,40.17,22.61,3.4800000000000004,2.8032,3.944,5.4272,5.4272,2.6176,False,True,True,True
301633,港迪技术,2024-11-07,37.94,26.71,ChiNext,3,187.0,137.13,132.9,126.03,187.0,116.7,3.928835002635741,2.614391143911439,2.502899314707433,2.3218239325250396,3.928835002635741,2.0759093305218768,False,True,True,True
603205,健尔康,2024-11-07,14.65,14.59,Main,3,81.0,70.08,79.0,65.11,96.21,58.9,4.5290102389078495,3.783617747440273,4.392491467576792,3.4443686006825933,5.567235494880546,3.0204778156996586,False,True,True,True
301628,强达电路,2024-10-31,28.18,24.98,ChiNext,3,111.0,137.5,124.01,105.26,211.0,101.11,2.9389638041163946,3.8793470546486875,3.400638750887154,2.7352732434350604,6.487579843860894,2.5880056777856635,False,True,True,True
920066,科拜尔,2024-10-31,13.31,14.45,BSE,3,45.66,52.52,40.68,38.88,68.42,37.13,2.4305033809166035,2.9459053343350865,2.056348610067618,1.9211119459053343,4.140495867768595,1.7896318557475581,False,True,True,True
688726,拉普拉斯,2024-10-29,17.58,19.87,STAR,3,100.0,67.91,64.5,73.06,100.0,61.61,4.688282138794085,2.8629124004550626,2.6689419795221845,3.1558589306029585,4.688282138794085,2.5045506257110355,False,True,True,True
920088,科力股份,2024-10-29,7.32,14.79,BSE,3,45.0,36.4,30.4,30.03,48.0,28.51,5.147540983606557,3.972677595628415,3.1530054644808736,3.1024590163934427,5.557377049180328,2.894808743169399,False,True,True,True
301613,新铝时代,2024-10-25,27.7,14.57,ChiNext,3,128.0,117.28,95.64,90.22,160.0,88.02,3.6209386281588447,3.2339350180505413,2.452707581227437,2.257039711191336,4.776173285198556,2.1776173285198555,False,True,True,True
301592,六九一二,2024-10-24,29.49,22.66,ChiNext,3,265.41,170.0,148.0,146.9,289.99,139.0,8.000000000000002,4.764665988470668,4.0186503899626995,3.9813496100373014,8.833502882332995,3.7134621905730762,False,True,True,True
301626,苏州天脉,2024-10-24,21.23,16.31,ChiNext,3,191.07,117.97,117.88,106.74,191.07,99.0,8.0,4.556759302873292,4.552520018841262,4.027790861987753,8.0,3.6632124352331603,False,True,True,True
301556,托普云农,2024-10-17,14.5,11.73,ChiNext,3,130.5,130.51,146.03,112.0,172.63,90.01,8.0,8.000689655172414,9.071034482758622,6.724137931034483,10.905517241379311,5.207586206896552,False,True,True,True
301522,上大股份,2024-10-16,6.88,20.02,ChiNext,3,61.92,79.85,55.6,59.01,102.0,46.64,8.0,10.60610465116279,7.08139534883721,7.5770348837209305,13.825581395348838,5.779069767441861,False,True,True,True
001279,强邦新材,2024-10-11,9.68,17.54,Main,3,87.12,178.01,109.95,96.73,245.0,87.12,8.0,17.389462809917354,10.358471074380166,8.992768595041323,24.3099173553719,8.0,False,True,True,True
920019,铜冠矿建,2024-10-11,4.33,15.48,BSE,3,33.36,36.0,25.2,23.2,55.55,23.05,6.704387990762124,7.3140877598152425,4.819861431870669,4.35796766743649,11.829099307159353,4.323325635103926,False,True,True,True
301618,长联科技,2024-09-30,21.12,17.0,ChiNext,3,99.0,381.0,505.55,255.0,689.0,99.0,3.6875,17.039772727272727,22.937026515151516,11.073863636363635,31.623106060606062,3.6875,False,True,True,True
301551,无线传媒,2024-09-26,9.4,13.95,ChiNext,3,30.25,39.37,50.64,181.0,280.0,29.11,2.2180851063829787,3.188297872340425,4.3872340425531915,18.25531914893617,28.78723404255319,2.0968085106382977,False,True,True,True
688615,合合信息,2024-09-26,55.18,18.55,STAR,3,100.0,113.62,125.01,245.01,300.01,88.93,0.8122508155128669,1.0590793765857196,1.265494744472635,3.440195723088075,4.436933671620152,0.6116346502355927,False,True,True,True
920099,瑞华技术,2024-09-25,19.0,13.54,BSE,3,24.0,24.19,22.1,23.2,29.32,21.1,0.26315789473684204,0.27315789473684227,0.16315789473684217,0.2210526315789474,0.5431578947368421,0.1105263157894738,False,True,True,True
603091,众鑫股份,2024-09-20,26.5,11.86,Main,3,46.6,41.87,37.98,37.38,47.2,35.73,0.7584905660377359,0.5799999999999998,0.43320754716981114,0.4105660377358491,0.7811320754716982,0.3483018867924528,False,True,True,True
920016,中草香料,2024-09-13,7.5,15.37,BSE,3,12.49,25.6,17.92,19.41,45.0,12.2,0.6653333333333333,2.4133333333333336,1.3893333333333335,1.588,5.0,0.6266666666666665,False,True,True,True
301600,慧翰股份,2024-09-11,39.84,22.57,ChiNext,3,67.0,61.23,59.84,54.78,76.0,54.57,0.6817269076305219,0.5368975903614455,0.5020080321285141,0.375,0.9076305220883532,0.3697289156626504,False,True,True,True
301607,富特科技,2024-09-04,14.0,16.82,ChiNext,3,45.91,54.88,44.08,48.0,59.67,42.91,2.279285714285714,2.9200000000000004,2.1485714285714286,2.4285714285714284,3.262142857142857,2.065,False,True,True,True
001277,速达股份,2024-09-03,32.0,15.05,Main,3,50.21,43.57,38.72,35.64,51.03,35.52,0.5690625,0.3615625,0.20999999999999996,0.11375000000000002,0.5946875,0.1100000000000001,False,True,True,True
688710,益诺思,2024-09-03,19.06,15.4,STAR,3,30.55,26.99,27.24,25.62,32.0,25.12,0.6028331584470097,0.41605456453305356,0.4291710388247638,0.34417628541448075,0.6789087093389299,0.31794333683106,False,True,True,True
920008,成电光信,2024-08-29,10.0,15.15,BSE,3,23.01,20.1,18.8,19.84,25.1,17.84,1.3010000000000002,1.0100000000000002,0.8800000000000001,0.984,1.5100000000000002,0.784,False,True,True,True
301586,佳力奇,2024-08-28,18.09,19.15,ChiNext,3,60.01,62.29,57.69,54.0,68.16,51.0,2.3173023770038697,2.443338861249309,2.189054726368159,1.9850746268656718,2.7678275290215586,1.8192371475953566,False,True,True,True
603207,小方制药,2024-08-26,12.47,10.02,Main,3,30.0,33.3,36.41,31.1,39.5,29.1,1.4057738572574179,1.6704089815557333,1.919807538091419,1.4939855653568563,2.167602245388933,1.3336006415396953,False,True,True,True
920118,太湖远大,2024-08-22,17.0,11.8,BSE,3,23.0,23.13,20.77,19.68,28.69,19.58,0.3529411764705883,0.36058823529411765,0.22176470588235286,0.15764705882352947,0.6876470588235295,0.1517647058823528,False,True,True,True
301571,国科天成,2024-08-21,11.14,15.76,ChiNext,3,42.0,35.65,32.5,38.76,44.0,32.0,2.7701974865350087,2.2001795332136442,1.9174147217235187,2.4793536804308793,2.949730700179533,1.8725314183123878,False,True,True,True
301611,珂玛科技,2024-08-16,8.0,44.9,ChiNext,3,35.33,37.46,32.05,32.31,40.12,29.96,3.41625,3.6825,3.0062499999999996,3.0387500000000003,4.015,2.745,False,True,True,True
603310,巍华新材,2024-08-14,17.39,12.26,Main,3,23.3,23.59,21.56,20.12,29.04,19.89,0.3398504887866589,0.35652673950546276,0.23979298447383535,0.1569867740080506,0.6699252443933295,0.1437607820586544,False,True,True,True
688721,龙图光罩,2024-08-06,18.5,30.2,STAR,3,41.0,34.9,31.3,33.5,41.15,30.91,1.2162162162162162,0.8864864864864863,0.6918918918918919,0.8108108108108107,1.224324324324324,0.6708108108108108,False,True,True,True
301608,博实结,2024-08-01,44.5,23.98,ChiNext,3,88.88,94.0,83.3,71.9,108.0,71.51,0.9973033707865167,1.1123595505617976,0.8719101123595505,0.6157303370786518,1.4269662921348316,0.6069662921348316,False,True,True,True
603391,力聚热能,2024-07-31,40.0,15.56,Main,3,62.0,60.0,52.98,49.04,65.99,48.9,0.55,0.5,0.3245,0.22599999999999998,0.6497499999999998,0.22249999999999992,False,True,True,True
301606,绿联科技,2024-07-26,21.21,24.0,ChiNext,3,40.0,45.55,36.45,42.0,48.88,34.02,0.8859028760018859,1.1475719000471472,0.7185289957567187,0.9801980198019802,1.3045733144743048,0.603960396039604,False,True,True,True
301552,科力装备,2024-07-22,30.0,15.08,ChiNext,3,70.22,69.2,69.2,59.84,83.08,59.5,1.3406666666666665,1.3066666666666666,1.3066666666666666,0.9946666666666668,1.7693333333333334,0.9833333333333334,False,True,True,True
301603,乔锋智能,2024-07-10,26.5,19.96,ChiNext,3,58.88,54.0,52.0,46.24,64.8,46.19,1.2218867924528305,1.0377358490566038,0.9622641509433962,0.7449056603773585,1.4452830188679244,0.7430188679245282,False,True,True,True
603285,键邦股份,2024-07-05,18.65,16.43,Main,3,39.4,43.5,34.95,32.26,45.0,30.16,1.1126005361930296,1.3324396782841825,0.8739946380697055,0.7297587131367294,1.412868632707775,0.6171581769436998,False,True,True,True
603350,安乃达,2024-07-03,20.56,18.02,Main,3,40.06,41.19,54.5,43.55,60.0,37.82,0.9484435797665371,1.0034046692607004,1.6507782101167319,1.1181906614785992,1.918287937743191,0.8394941634241246,False,True,True,True
301580,爱迪特,2024-06-26,44.95,25.49,ChiNext,3,99.99,84.02,79.46,77.2,100.0,76.26,1.2244716351501665,0.8691879866518353,0.7677419354838708,0.7174638487208009,1.2246941045606228,0.6965517241379311,False,True,True,True
603381,永臻股份,2024-06-26,23.35,15.06,Main,3,35.16,34.47,29.7,28.0,44.99,27.85,0.5057815845824409,0.47623126338329747,0.2719486081370448,0.1991434689507494,0.9267665952890791,0.19271948608137035,False,True,True,True
301565,中仑新材,2024-06-20,11.88,23.63,ChiNext,3,50.0,38.98,31.28,30.02,50.0,28.92,3.2087542087542085,2.2811447811447807,1.6329966329966328,1.5269360269360268,3.2087542087542085,1.4343434343434343,False,True,True,True
688692,达梦数据,2024-06-12,86.96,24.09,STAR,3,310.0,240.8,240.0,217.12,313.33,216.63,2.5648574057037723,1.7690892364305433,1.7598896044158234,1.4967801287948483,2.6031508739650415,1.4911453541858326,False,True,True,True
