code,name,board,issue_price,latest,first_close,apply_date,list_date,issue_pe,industry_pe,first_close_gt_latest,latest_vs_first_close_pct,first_close_vs_issue_pct,latest_vs_issue_pct,list_year
300506,名家汇,非科创板,8.58,6.18,12.36,2016-03-15,2016-03-24,22.96,30.33,True,-50.0,44.05594405594404,-27.97202797202798,2016
300484,蓝海华腾,非科创板,18.75,13.1,27.0,2016-03-11,2016-03-22,19.83,28.63,True,-51.48148148148148,43.99999999999999,-30.133333333333333,2016
603861,白云电器,非科创板,8.5,12.31,12.24,2016-03-09,2016-03-22,22.97,28.75,False,0.5718954248365993,43.99999999999999,44.82352941176471,2016
300505,川金诺,非科创板,10.25,25.47,14.76,2016-03-04,2016-03-15,22.98,41.85,False,72.5609756097561,43.99999999999999,148.4878048780488,2016
601020,华钰矿业,非科创板,7.18,23.77,10.34,2016-03-03,2016-03-16,22.97,48.83,False,129.88394584139263,44.01114206128134,231.05849582172704,2016
002789,*ST建艺,非科创板,22.53,11.79,32.44,2016-03-02,2016-03-11,21.33,29.47,True,-63.65598027127004,43.98579671549043,-47.669773635153135,2016
603919,金徽酒,非科创板,10.94,15.75,15.75,2016-03-01,2016-03-10,18.47,21.7,False,0.0,43.96709323583181,43.96709323583181,2016
300503,昊志机电,非科创板,7.72,94.88,11.12,2016-02-29,2016-03-09,22.98,51.1,False,753.2374100719425,44.04145077720207,1129.0155440414508,2016
603520,司太立,非科创板,12.15,10.38,17.5,2016-02-26,2016-03-09,22.98,44.32,True,-40.68571428571428,44.03292181069958,-14.567901234567893,2016
002790,瑞尔特,非科创板,16.58,5.52,23.88,2016-02-25,2016-03-08,19.78,48.64,True,-76.88442211055276,44.02895054282268,-66.70687575392039,2016
603027,千禾味业,非科创板,9.19,7.05,13.23,2016-02-24,2016-03-07,22.98,38.96,True,-46.71201814058957,43.9608269858542,-23.28618063112078,2016
300502,新易盛,非科创板,21.47,509.0,30.92,2016-02-23,2016-03-03,18.58,51.07,False,1546.183699870634,44.01490451793202,2270.749883558454,2016
603608,天创时尚,非科创板,9.8,25.16,14.11,2016-02-01,2016-02-18,22.98,74.54,False,78.31325301204821,43.97959183673468,156.734693877551,2016
002788,鹭燕医药,非科创板,18.65,10.69,26.86,2016-01-29,2016-02-18,22.97,41.02,True,-60.20104244229337,44.02144772117964,-42.68096514745308,2016
601900,南方传媒,非科创板,6.13,11.2,8.83,2016-01-28,2016-02-15,22.97,35.53,False,26.84031710079273,44.04567699836868,82.70799347471451,2016
603377,ST东时,非科创板,16.4,2.82,23.62,2016-01-27,2016-02-05,21.74,21.75,True,-88.06096528365792,44.02439024390246,-82.80487804878048,2016
300501,海顺新材,非科创板,22.02,13.03,31.71,2016-01-26,2016-02-04,22.99,50.73,True,-58.908861557868185,44.00544959128065,-40.82652134423251,2016
300500,启迪设计,非科创板,20.91,9.05,30.11,2016-01-25,2016-02-04,22.98,54.57,True,-69.9435403520425,43.99808703969392,-56.719273075083684,2016
300499,高澜股份,非科创板,15.52,36.15,22.35,2016-01-22,2016-02-02,22.97,33.97,False,61.744966442953,44.00773195876291,132.92525773195877,2016
002778,中晟高科,非科创板,8.5,15.7,12.24,2015-12-24,2016-01-06,22.97,109.49,False,28.26797385620914,43.99999999999999,84.70588235294116,2016
603778,国晟科技,非科创板,18.98,12.89,27.33,2015-12-23,2015-12-31,19.57,19.74,True,-52.83571167215513,43.993677555321376,-32.086406743940984,2015
603299,苏盐井神,非科创板,3.69,9.06,5.31,2015-12-23,2015-12-31,22.92,53.04,False,70.6214689265537,43.90243902439024,145.52845528455288,2015
300494,盛天网络,非科创板,18.1,8.47,26.06,2015-12-23,2015-12-31,20.85,121.31,True,-67.49808135072908,43.97790055248616,-53.204419889502766,2015
300491,通合科技,非科创板,10.48,34.34,15.09,2015-12-23,2015-12-31,22.98,36.22,False,127.5679257786614,43.98854961832059,227.67175572519088,2015
300490,华自科技,非科创板,9.09,13.11,13.09,2015-12-23,2015-12-31,22.98,36.22,False,0.15278838808250317,44.00440044004401,44.224422442244226,2015
002787,华源控股,非科创板,11.37,30.96,16.37,2015-12-23,2015-12-31,22.86,57.33,False,89.1264508246793,43.97537379067724,172.29551451187336,2015
002777,久远银海,非科创板,11.46,12.18,16.5,2015-12-23,2015-12-31,17.72,121.31,True,-26.181818181818183,43.97905759162302,6.28272251308899,2015
603866,桃李面包,非科创板,13.76,3.84,19.81,2015-12-14,2015-12-22,22.98,45.81,True,-80.61585058051489,43.96802325581395,-72.09302325581395,2015
603508,思维列控,非科创板,33.56,21.6,48.33,2015-12-14,2015-12-24,22.99,121.31,True,-55.3072625698324,44.01072705601905,-35.63766388557808,2015
300492,华图山鼎,非科创板,6.9,36.53,9.94,2015-12-14,2015-12-23,22.96,60.88,False,267.5050301810865,44.057971014492736,429.4202898550725,2015
002786,银宝山新,非科创板,10.72,7.81,15.44,2015-12-14,2015-12-23,22.81,82.26,True,-49.417098445595855,44.029850746268636,-27.145522388059707,2015
002785,万里石,非科创板,2.29,43.74,3.3,2015-12-14,2015-12-23,22.9,30.59,False,1225.4545454545455,44.104803493449765,1810.0436681222707,2015
002782,可立克,非科创板,7.58,19.7,10.92,2015-12-14,2015-12-22,22.97,64.61,False,80.40293040293041,44.06332453825856,159.89445910290235,2015
300497,富祥股份,非科创板,15.33,22.6,22.08,2015-12-11,2015-12-22,21.79,54.55,False,2.3550724637681375,44.03131115459882,47.42335290280497,2015
300496,中科创达,非科创板,23.27,61.1,33.51,2015-12-02,2015-12-10,22.99,118.25,False,82.33363175171593,44.00515685431885,162.56983240223465,2015
603999,读者传媒,非科创板,9.77,5.11,14.07,2015-12-01,2015-12-10,19.85,39.56,True,-63.681592039801,44.012282497441156,-47.69703172978505,2015
603936,博敏电子,非科创板,8.06,23.66,11.61,2015-12-01,2015-12-09,22.98,62.56,False,103.78983634797589,44.04466501240694,193.5483870967742,2015
603800,洪田股份,非科创板,10.95,79.66,15.77,2015-12-01,2015-12-10,21.15,80.75,False,405.13633481293596,44.01826484018265,627.4885844748859,2015
