date,code,name,entry,gate,close,gap,ret_open1,ret_close1,ret_close2,ret_close3,ret_close5,ret_cond
2025-07-03,002709,天赐材料,e2,True,18.602,-0.002687883023330895,-0.002687883023330895,-0.01881518116331582,-0.02902913665197282,-0.013439415116654141,-0.02795398344264055,-0.013439415116654141
2025-07-24,002709,天赐材料,e2,True,19.552,0.0005114566284780686,0.0005114566284780686,-0.0030687397708674125,0.0020458265139116083,-0.004091653027823106,-0.051657119476268276,-0.004091653027823106
2025-08-15,002709,天赐材料,e2,True,19.852,0.012089462018940011,0.012089462018940011,0.014104372355430161,0.020149103364900167,0.02367519645375782,0.010578279266572732,0.02367519645375782
2025-07-02,002738,中矿资源,e2,True,31.68,0.009154040404040442,0.009154040404040442,0.05965909090909083,0.023989898989899006,0.014835858585858563,0.01799242424242431,0.014835858585858563
2025-07-24,002739,儒意电影,e2,True,11.85,0.0033755274261604296,0.0033755274261604296,0.0033755274261604296,0.02784810126582271,0.0016877637130801038,-0.012658227848101333,0.0016877637130801038
2026-05-13,002745,木林森,e2,True,10.0,-0.006000000000000005,-0.006000000000000005,0.006000000000000005,-0.03200000000000003,-0.03499999999999992,0.010999999999999899,-0.03499999999999992
2026-05-20,002745,木林森,e2,False,10.11,0.01978239366963419,0.01978239366963419,-0.042532146389713144,-0.026706231454005858,0.07022749752720081,0.08803165182987138,0.07022749752720081
2025-07-17,002747,埃斯顿,e2,True,21.03,0.004279600570613384,0.004279600570613384,0.005230622919638606,0.01616737993342854,0.005230622919638606,0.0194959581550167,0.005230622919638606
2025-09-16,002747,埃斯顿,e2,True,25.99,0.010003847633705432,0.010003847633705432,0.015390534821085211,0.0007695267410543494,-0.028857252789534438,-0.047710657945363555,-0.028857252789534438
2025-10-29,002756,永兴材料,e2,True,41.257,-0.0157549021984148,-0.0157549021984148,0.10107375718059974,0.18202971616937735,0.12822066558402212,0.11997963981869741,0.12822066558402212
2025-12-23,002756,永兴材料,e2,False,50.147,0.0011964823419148285,0.0011964823419148285,0.02771850758769223,-0.0015953097892196233,0.09910862065527337,0.07438131892236832,0.09910862065527337
2025-10-15,002792,通宇通讯,e2,False,18.755,-0.009597440682484693,-0.009597440682484693,-0.02346041055718462,-0.03838976272993866,0.0005331911490269459,-0.022927219408157784,0.0005331911490269459
2025-07-24,002797,第一创业,e2,True,7.57,0.005284015852047519,0.005284015852047519,0.014531043593130732,0.01585204755614278,0.017173051519154603,-0.023778071334214057,0.017173051519154603
2025-08-28,002797,第一创业,e2,True,8.32,0.0036057692307691624,0.0036057692307691624,-0.01081730769230771,-0.019230769230769273,-0.027644230769230838,-0.05889423076923084,-0.027644230769230838
2026-04-21,002812,恩捷股份,e2,True,75.84,-0.010021097046413519,-0.010021097046413519,-0.014504219409282815,-0.07489451476793263,0.017668776371308148,0.035205696202531556,0.017668776371308148
2026-01-09,002815,崇达技术,e2,True,14.31,0.0062893081761006275,0.0062893081761006275,0.004891684136967278,-0.03843466107617055,-0.033542976939203384,-0.012578616352201255,-0.033542976939203384
2025-07-10,002827,高争民爆,e2,True,37.05,-0.00512820512820511,-0.00512820512820511,0.02807017543859658,0.05236167341430509,0.07530364372469656,0.0736842105263158,0.07530364372469656
2026-05-08,002831,裕同科技,e2,True,28.438,0.010056966031366521,0.010056966031366521,0.013045924467262271,0.08566003235107944,0.07159434559392364,0.02183697869048462,0.07159434559392364
2025-09-15,002840,华统股份,e2,False,12.26,-0.006525285481239762,-0.006525285481239762,-0.027732463295269127,-0.04241435562805873,-0.06443719412724302,-0.07748776508972266,-0.06443719412724302
2026-02-12,002897,意华股份,e2,False,57.98,-0.0043118316660917255,-0.0043118316660917255,-0.0034494653328733804,-0.011038289065194773,0.029665401862711382,0.17713004484304928,0.029665401862711382
2026-04-22,002897,意华股份,e2,True,68.07,-0.00543558101953856,-0.00543558101953856,-0.028353165858674756,-0.0023505215219626896,-0.026884089907448172,-0.1480828558836491,-0.026884089907448172
2025-09-25,002906,华阳集团,e2,False,34.4,-0.006104651162790686,-0.006104651162790686,-0.02674418604651163,-0.01569767441860459,-0.03023255813953485,-0.05872093023255798,-0.03023255813953485
2025-08-20,002920,德赛西威,e2,True,117.916,0.0054275925234912314,0.0054275925234912314,-0.003901082126259281,0.00016961226635925364,0.006954102920723182,0.062078089487431765,0.006954102920723182
2025-12-24,002922,伊戈尔,e2,True,33.312,-0.01801152737752143,-0.01801152737752143,-0.01410902977905859,-0.01440922190201721,-0.05553554274735828,-0.08975744476464931,-0.05553554274735828
2026-06-24,002925,盈趣科技,e2,False,23.65,-0.019027484143763207,-0.019027484143763207,0.04016913319238924,0.05708245243128962,-0.012262156448202943,0.06892177589852011,-0.012262156448202943
2026-01-08,002935,天奥电子,e2,True,23.45,-0.009381663113006367,-0.009381663113006367,-0.01492537313432829,0.08400852878464837,0.09722814498933907,0.0025586353944564433,0.09722814498933907
2025-07-10,002936,郑州银行,e2,True,2.26,0.0,0.0,-0.017699115044247593,-0.017699115044247593,-0.03539823008849541,-0.04867256637168138,-0.03539823008849541
2026-01-28,002978,安宁股份,e2,False,41.67,0.0002399808015358662,0.0002399808015358662,-0.029517638588912987,-0.0777537796976242,-0.13030957523398123,-0.11567074634029273,-0.13030957523398123
2026-04-27,002979,雷赛智能,e2,True,44.221,-0.01334207729359349,-0.01334207729359349,-0.03572963071843693,-0.022613690328124658,-0.01334207729359349,0.012211392777187413,-0.01334207729359349
2026-01-12,002985,北摩高科,e2,True,35.67,0.056069526212503495,0.056069526212503495,-0.04149144939725269,-0.038407625455564975,-0.06588169329969162,0.03308102046537709,0.056069526212503495
2026-03-12,003031,中瓷电子,e2,False,84.53,-0.019756299538625344,-0.019756299538625344,-0.013841239796521965,0.012539926653259315,-0.08860759493670878,-0.10635277416301903,-0.08860759493670878
