code,name,trade,float_cap_yi,float_shares,turnoverratio
000717,中南股份,2.16,52.348916844,2423560964.9999995,0.86271
000718,苏宁环球,1.89,43.1265826908,2281829772.0,1.47555
000719,中原传媒,11.97,79.8575608971,667147542.9999999,0.74941
000720,新能泰山,3.24,40.7116229004,1256531571.0,2.99612
000722,湖南发展,12.0,55.69899384,464158282.0,4.18149
000723,美锦能源,3.45,151.63357344899998,4395176042.0,1.40678
000726,鲁 泰Ａ,5.85,34.473397725,589288850.0,0.98454
000727,冠捷科技,2.26,102.368213748,4529566980.000001,1.30082
000728,国元证券,7.46,325.5378306686,4363777891.0,0.93382
000729,燕京啤酒,11.66,292.6201373722,2509606667.0,1.58029
000731,四川美丰,5.83,31.99654997,548825900.0,1.82009
000733,振华科技,42.6,236.044355406,554094731.0,3.18449
000735,罗 牛 山,5.03,57.890145105100004,1150897517.0,1.97137
000737,北方铜业,12.75,242.82875565,1904539260.0,2.99677
000738,航发控制,16.92,222.5291329692,1315184001.0,0.88249
000739,普洛药业,20.47,237.03844929809998,1157979723.0,4.22658
000750,国海证券,3.81,220.8353715237,5796203977.0,1.08775
000751,锌业股份,4.58,64.5719900782,1409868779.0000002,3.80814
000753,漳州发展,4.47,44.319203873700005,991481071.0,1.67356
000755,山西高速,4.67,68.52338615320001,1467310196.0,0.27387
000756,新华制药,15.17,75.6830254787,498899311.0,5.89714
000758,中色股份,5.67,112.42209935250001,1982753075.0,1.33111
000759,中百集团,6.87,45.0470039175,655706025.0,24.06095
000761,本钢板材,2.31,85.6638113562,3708390102.0,0.53068
000762,西藏矿业,22.12,115.20109670160001,520800617.99999994,2.53108
000766,通化金马,17.15,165.6703172915,966007681.0,3.79889
000767,晋控电力,3.41,99.3076034676,2912246436.0,3.85496
000768,中航西飞,19.83,550.5628979847,2776414009.0000005,0.60595
000777,中核科技,16.14,61.882507477800004,383410826.99999994,1.55414
000778,新兴铸管,3.69,143.670902391,3893520390.0,1.44157
000779,甘咨询,11.18,51.961621959,464773005.0,15.84619
000782,恒申新材,7.31,38.6070064413,528139623.00000006,3.58469
000783,长江证券,9.06,501.0246090888,5530072947.999999,3.607
000785,居然智家,2.17,125.95725683939999,5804481882.0,1.32883
000786,北新建材,17.75,299.88764195500005,1689507842.0000002,1.28373
000788,北大医药,5.6,33.375295799999996,595987425.0,6.0609
000789,万年青,4.04,32.215776686,797420215.0,0.80348
000791,甘肃能源,7.35,142.268973021,1935632286.0000002,1.31184
000795,英洛华,8.28,92.4254194356,1116249027.0000002,1.19039
000796,凯撒旅业,3.64,48.439734434,1330761935.0,3.03398
000797,中国武夷,2.32,36.435960203200004,1570515526.0000002,1.75479
000799,酒鬼酒,40.42,131.323864566,324898229.99999994,5.2242
000800,一汽解放,6.3,310.012805529,4920838183.0,0.37236
000801,四川九洲,11.04,112.1628829872,1015968143.0000002,1.12347
000803,山高环能,6.53,30.024142034,459787780.0,1.89347
000810,创维数字,10.53,116.94683022749999,1110606175.0,3.8693
000811,冰轮环境,50.35,492.6222253835,978395681.0,5.15938
000813,德展健康,3.45,72.33823863,2096760540.0,2.50657
000815,美利云,13.04,90.662299764,695263035.0,3.38364
000816,智慧农业,2.47,35.5558740784,1439509072.0,2.08689
000818,航锦科技,12.88,84.7776333432,658211438.9999999,3.52373
000819,岳阳兴长,11.46,41.9459041476,366020105.99999994,1.63681
000822,山东海化,4.08,36.5197505808,895091926.0,1.62564
000823,超声电子,15.88,94.4752281196,594932167.0,8.82101
000825,太钢不锈,3.51,199.9382976396,5696247796.0,0.61016
000828,东莞控股,9.98,103.7437958016,1039516991.9999999,0.47634
000829,天音控股,8.29,84.9003495601,1024129669.0000001,3.351
000830,鲁西化工,12.09,230.2149091086,1904176254.0,1.41152
000831,中国稀土,46.22,490.4962569954,1061220807.0,2.35158
000833,粤桂股份,20.07,91.0579966182,453702026.0,6.96311
000837,秦川机床,9.54,96.10627834980001,1007403337.0,1.69626
000839,国安股份,2.44,95.64376298879999,3919826351.9999995,1.01246
000848,承德露露,8.46,85.5427886604,1011144073.9999999,1.41993
000850,华茂股份,3.94,37.168989302199996,943375363.0,1.11897
000852,石化机械,5.11,48.5582284103,950258872.9999999,1.50614
000859,国风新材,7.92,70.9572814632,895925271.0000001,2.30879
000860,顺鑫农业,10.89,80.7784251021,741766989.0,3.14207
000862,银星能源,4.79,30.079623515199998,627967088.0,2.54474
000863,三湘印象,4.12,47.9244896416,1163215768.0,1.07197
000868,安凯客车,3.45,32.4104864895,939434391.0,1.16442
000869,张 裕Ａ,16.84,76.620752998,454992595.0,0.30326
000875,电投绿能,4.93,164.77930279310002,3342379367.0000005,1.30977
000876,新 希 望,7.15,321.750467324,4500006535.999999,1.09035
000877,天山股份,3.71,263.7991861974,7110490194.000001,0.2597
000878,云南铜业,15.07,301.945656067,2003620810.0,1.55445
000880,潍柴重机,22.95,52.1026506,227026800.0,5.53264
000881,中广核技,6.17,55.7602860567,903732351.0,1.06969
000882,华联股份,1.4,38.294705974,2735336141.0000005,3.56865
000883,湖北能源,4.63,300.0048065202,6479585454.0,0.50022
000885,城发环境,12.65,81.2228992575,642078255.0,0.79507
000886,海南高速,4.42,43.2199820416,977827648.0,3.84077
000887,中鼎股份,19.25,253.01634204,1314370608.0,3.38543
000888,峨眉山Ａ,9.79,51.5847926858,526913102.00000006,3.6666
000893,亚钾国际,42.07,341.5269205068,811806324.0,2.72578
000898,鞍钢股份,1.95,155.170762656,7957475008.0,0.52613
000899,赣能股份,9.83,95.909123808,975677760.0000001,1.05699
000900,现代投资,3.75,56.91518752500001,1517738334.0,0.77756
000901,航天科技,14.62,116.69587230219999,798193381.0,3.21632
000902,新洋丰,13.06,149.2474946702,1142783267.0,1.93706
000905,厦门港务,8.12,60.234776876400005,741807597.0000001,2.02915
000906,浙商中拓,5.56,38.9889308784,701239764.0000001,1.54925
000908,石药景峰,7.5,65.98306132500001,879774151.0000001,6.64199
000912,泸天化,3.51,55.0368,1568000000.0,1.87131
000913,钱江摩托,10.96,57.00325318,520102674.99999994,1.36619
000915,华特达因,25.75,60.301977012500004,234182435.0,1.78032
000917,电广传媒,6.68,94.6862854484,1417459363.0,2.52776
000919,金陵药业,6.5,40.41483732,621766727.9999999,3.87452
000920,沃顿科技,12.86,60.7761822748,472598618.00000006,6.36003
000921,海信家电,26.25,241.01003403750002,918133463.0,1.10311
000922,佳电股份,11.49,80.9963654247,704929203.0,2.04976
000923,河钢资源,13.91,87.34107834139999,627901354.0,4.63763
000925,众合科技,7.72,51.8129682136,671152438.0000001,6.25549
000926,福星股份,1.95,30.6775783275,1573209145.0,1.97509
000927,中国铁物,2.45,148.23358923450002,6050350581.0,0.9602
000928,中钢国际,5.0,71.73135355,1434627071.0,1.52369
000930,中粮科技,4.67,86.691455336,1856348080.0,0.97887
000931,中 关 村,4.37,32.8199905484,751029531.9999999,1.47318
000932,华菱钢铁,3.64,249.43497342400002,6852609160.0,1.78396
000933,神火股份,25.51,573.3168634284,2247420083.9999995,4.83337
000935,四川双马,28.13,214.75576567290003,763440333.0,1.65898
000936,华西股份,4.97,44.028600648899996,885887337.0000001,2.14087
000937,冀中能源,4.49,169.5753334765,3776733484.9999995,0.46694
000948,南天信息,13.54,52.6908140014,389149291.00000006,3.52142
000949,新乡化纤,5.61,92.9265601803,1656444922.9999998,3.24999
000950,重药控股,5.59,95.7442955664,1712778096.0,3.50616
000951,中国重汽,21.48,251.10011547480002,1168994951.0000002,0.78056
000957,中通客车,9.8,58.104585727999996,592903936.0,2.59787
000958,电投产融,5.41,291.242941932,5383418519.999999,0.3384
000959,首钢股份,3.83,285.3965635732,7451607404.000001,0.76082
000960,锡业股份,33.51,551.3842471152,1645431952.0000002,4.2825
000962,东方钽业,59.68,300.296475232,503177740.0,4.64081
000963,华东医药,31.43,550.9720167014,1753013098.0,2.5763
000965,天保基建,3.1,34.404757745,1109830895.0,1.65694
000966,长源电力,4.04,140.6338146464,3481035016.0,2.06909
000967,盈峰环境,8.08,271.2995967816,3357668277.0,1.93115
000968,蓝焰控股,6.79,65.693430614,967502659.9999999,6.86684
000969,安泰科技,17.44,181.6114175024,1041349871.0,2.98341
000970,中科三环,15.38,186.9786238874,1215725773.0,6.97682
000973,佛塑科技,12.44,88.1576347796,708662659.0,9.76207
000975,山金国际,19.34,487.99409710780003,2523237317.0,2.00795
000980,众泰汽车,1.67,84.2097657481,5042500943.0,5.34442
000981,山子高科,2.56,243.5419159808,9513356093.0,2.02506
000983,山西焦煤,6.28,356.5197594952,5677066233.999999,1.2677
000987,越秀资本,7.77,389.53687837260003,5013344638.000001,0.80842
000989,九芝堂,9.99,69.3459599247,694153752.9999999,17.40395
000990,诚志股份,9.56,116.176622306,1215236635.0,5.316
000993,闽东电力,9.71,44.4670862805,457951455.0,1.69894
000997,新 大 陆,15.86,159.77988582659998,1007439381.0,1.53083
000998,隆平高科,8.03,105.5471734284,1314410628.0000002,1.45112
000999,华润三九,25.2,418.99888875600004,1662694003.0,1.48765
001203,大中矿业,27.56,359.92219622320005,1305958622.0,1.45291
001207,联科科技,14.91,43.629953917200005,292622092.0,1.80312
001208,华菱线缆,13.42,42.774056769400005,318733657.0,7.79657
001212,中旗新材,36.2,62.933238087999996,173848723.99999997,2.75614
001213,中铁特货,3.57,158.6666666508,4444444444.000001,0.22192
001215,千味央厨,35.64,34.5357452088,96901642.0,2.73349
001216,华瓷股份,13.4,32.904128666,245553199.0,1.85658
001227,兰州银行,2.11,88.9892506541,4217500031.0,1.78152
001236,弘业期货,7.08,53.6719066824,758077778.0,1.46236
001238,浙江正特,25.03,36.327007660999996,145133870.0,0.84988
001248,华润新能,13.41,142.46834837309999,1062403791.0,13.91569
001257,盛龙股份,23.96,32.8127379248,136947988.0,7.92014
001258,立新能源,6.84,63.8393331456,933323584.0,2.45207
001267,汇绿生态,40.7,247.682519106,608556558.0,3.40936
001269,欧晶科技,18.15,34.922844429,192412366.00000003,2.05376
001270,铖昌科技,121.61,249.0612396216,204803256.0,7.90523
001280,中国铀业,60.37,104.87915471010001,173727273.0,2.56095
001283,豪鹏科技,45.32,46.860380573600004,103398897.99999999,5.4189
001286,陕西能源,10.4,140.4,1350000000.0,1.07538
001287,中电港,26.65,202.5133758505,759900097.0,5.9124
001288,运机集团,23.5,35.690149595,151872977.0,1.69123
001298,好上好,18.43,75.0874042664,407419448.0,4.68164
001301,尚太科技,51.99,135.2202638214,260088986.00000003,2.23042
001308,康冠科技,18.01,87.7513235466,487236665.99999994,0.65235
001313,粤海饲料,7.67,53.6250543517,699153251.0,2.8895
001314,亿道信息,61.96,77.0716170956,124389310.99999999,9.37068
001316,润贝航科,26.86,40.3439117804,150200714.0,2.66869
001317,三羊马,51.07,43.6553627261,85481423.0,6.91786
001322,箭牌家居,6.13,48.1580140675,785611975.0,0.4164
001323,慕思股份,16.36,50.9201791804,311248039.0,0.71035
001328,登康口腔,27.67,44.74706623,161716900.0,1.15956
001330,博纳影业,4.88,56.7469493136,1162847322.0,6.04556
001331,胜通能源,52.2,149.2054263,285834150.0,2.90279
001337,四川黄金,35.4,148.68,420000000.0,2.39574
001338,永顺泰,8.73,43.8011018082,501730834.00000006,0.90537
001339,智微智能,89.21,144.4306964991,161899671.0,5.33
001359,平安电工,109.61,66.083551131,60289709.99999999,10.03742
001380,华纬科技,16.23,37.7724628395,232732365.0,0.74252
001388,信通电子,35.68,30.1637207168,84539576.0,12.04327
001389,广合科技,196.5,299.38129671,152356894.0,12.71938
001391,国货航,4.26,64.724481252,1519354020.0000002,1.45435
001399,惠科股份,27.07,116.5544140817,430566731.0,23.88601
001400,江顺科技,83.73,38.70963495,46231500.0,4.99231
001696,宗申动力,17.38,154.92273038000002,891385100.0000001,2.64871
001872,招商港口,21.04,484.39400069199996,2302252855.0,0.2071
001896,豫能控股,14.95,228.10430883499998,1525781330.0,9.30374
001914,招商积余,8.94,94.2022155852,1053716058.0000001,1.1069
001965,招商公路,9.78,664.5602902176,6795094992.000001,0.13304
001979,招商蛇口,6.67,561.1860217178,8413583534.0,1.25371
002003,伟星股份,9.12,93.2155991616,1022100868.0000001,1.00061
002004,华邦健康,4.43,83.4311836047,1883322429.0000002,1.77454
002005,德豪润达,2.36,41.3465924888,1751974258.0000002,1.58595
002006,精工科技,13.81,71.783474064,519793439.99999994,1.24391
002007,华兰生物,13.32,209.5959347928,1573543053.9999998,1.16446
002009,天奇股份,17.37,61.498062735299996,354047568.99999994,3.31288
002010,传化智联,4.63,127.66414777780001,2757325006.0,0.68154
002011,盾安环境,10.22,108.2990898626,1059677982.9999998,0.91181
002014,永新股份,10.9,65.693682297,602694333.0,0.28478
002015,协鑫能科,13.99,227.1031134986,1623324614.0,2.02425
002016,世荣兆业,4.23,34.2247452336,809095631.9999999,1.38041
002017,东信和平,12.97,75.2371388954,580085882.0,1.3879
002019,亿帆医药,10.46,88.127414703,842518304.9999999,3.03553
002020,京新药业,15.31,110.8395520885,723968335.0,6.64448
002023,海特高新,9.9,73.34516326500001,740860235.0,3.85389
002025,航天电器,70.36,319.3438459764,453871299.0,3.62386
002026,山东威达,10.14,44.6660828796,440493914.0,0.86937
002027,分众传媒,4.98,719.2215463548,14442199725.999998,1.58856
002029,七 匹 狼,8.29,55.1621540011,665405959.0,4.66439
002030,达安基因,5.33,74.80367350559999,1403446032.0,2.23728
002031,巨轮智能,5.08,97.2119252608,1913620576.0,3.17255
002032,苏 泊 尔,43.82,350.3339352492,799484106.0,0.13303
002033,丽江股份,8.4,46.156335204,549480181.0,2.90398
002034,旺能环境,14.22,73.168642413,514547415.0,1.34419
002035,华帝股份,4.84,37.8506230828,782037667.0000001,1.7457
002036,联创电子,6.1,64.38353427499999,1055467775.0000001,2.92465
002038,双鹭药业,6.69,56.9928670404,851911316.0,16.19272
002039,黔源电力,19.5,83.37360057,427556926.0,1.83624
002040,南 京 港,8.01,38.9346431445,486075445.0,1.78384
002041,登海种业,8.62,75.856,880000000.0000001,2.146
002042,华孚时尚,3.67,62.4150057285,1700681354.9999998,1.73367
002043,兔 宝 宝,11.39,91.9769068314,807523325.9999999,1.54059
002044,美年健康,4.57,177.0522025539,3874227626.9999995,3.3656
002045,国光电器,7.58,42.5787460556,561724882.0,6.59031
002046,国机精工,57.4,304.322159946,530177979.00000006,2.19342
002047,宝鹰股份,3.65,55.339801200500006,1516158937.0,1.14704
002048,宁波华翔,21.43,152.11059903059999,709802142.0,2.46815
002049,紫光国微,72.24,613.6901647968,849515732.0000001,6.6799
002051,中工国际,8.49,104.1223724325,1226411925.0,2.04936
002052,同洲电子,8.0,55.15097240000001,689387155.0,2.55649
002053,云南能投,9.39,86.45588397210001,920722939.0,0.89733
002056,横店东磁,25.74,418.2831361566,1625031609.0000002,3.50278
002057,中钢天源,8.38,63.1277055742,753313908.9999999,4.9362
002059,云南旅游,4.33,42.5658943114,983046058.0000001,0.85493
002060,广东建工,3.26,50.947757916,1562814660.0000002,1.23058
002061,浙江交科,3.6,93.5689644,2599137900.0,0.53649
002062,宏润建设,7.56,85.027392576,1124700960.0,3.43896
002063,远光软件,5.24,92.70409210119999,1769162062.9999998,1.43549
002064,华峰化学,10.33,511.5406260876,4951990572.0,0.8537
002065,东华软件,6.92,201.2281781108,2907921649.0000005,1.18098
002066,瑞泰科技,20.43,47.1933,231000000.0,1.47645
002067,景兴纸业,4.0,53.504154119999995,1337603853.0,4.1252
002068,黑猫股份,9.13,67.1036120073,734979320.9999999,6.07837
002073,软控股份,5.38,54.553783891399995,1014010852.9999999,1.58285
002074,国轩高科,26.25,455.893570125,1736737410.0,2.80573
002075,沙钢股份,3.5,76.7837672,2193821920.0,1.65327
002077,大港股份,16.03,93.0298666339,580348512.9999999,9.60318
002078,太阳纸业,13.95,387.440951076,2777354488.0,0.98519
002079,苏州固锝,10.85,87.98626901749999,810933355.0,10.72631
002081,金 螳 螂,3.9,103.125491196,2644243364.0,3.26296
002083,孚日股份,9.68,91.6346563616,946639012.0,3.63338
002085,万丰奥威,10.15,215.51469827999998,2123297520.0,0.89041
002088,鲁阳节能,7.41,37.4919793053,505964633.0,0.93184
002090,金智科技,8.92,35.5184303452,398188681.00000006,2.09179
002091,江苏国泰,7.44,119.2164820824,1602372071.0,0.65812
002092,中泰化学,4.29,110.49090160680001,2575545492.0,4.19886
002093,国脉科技,6.32,63.674,1007500000.0,1.56161
002094,青岛金王,4.37,30.172820091299997,690453548.9999999,2.77917
002095,生 意 宝,13.24,33.326194146,251708415.0,1.34151
002096,易普力,9.24,114.6165322764,1240438661.0,0.73821
002097,山河智能,6.95,74.54773600249999,1072629294.9999999,1.69611
002099,海翔药业,5.27,85.2076394331,1616843253.0000002,2.27262
002100,天康生物,6.68,91.198801202,1365251515.0000002,1.50955
002101,广东鸿图,9.15,60.5924162085,662212198.9999999,1.29017
002104,恒宝股份,9.52,57.0915906064,599701582.0,4.31548
002106,莱宝高科,10.54,74.2967199164,704902466.0000001,3.88124
002107,沃华医药,6.95,39.711884112,571394016.0,5.80338
002108,沧州明珠,4.31,71.02872267859999,1647998206.0,3.12789
002110,三钢闽光,3.02,73.35810205540001,2429076227.0000005,1.03683
002111,威海广泰,9.45,46.1870259165,488751597.0,2.56464
002112,三变科技,14.37,37.660831335000005,262079550.0,2.57184
002115,三维通信,10.43,77.8355653901,746266207.0,12.6563
002116,中国海诚,7.01,38.6957750303,552008203.0,0.54866
002117,东港股份,7.88,41.256108784,523554680.0,1.25888
002119,康强电子,28.33,106.3179572,375284000.0,7.67646
002120,韵达股份,6.81,191.71034707529998,2815129913.0,2.27683
002121,科陆电子,4.92,69.45429064080001,1411672574.0,2.61308
002123,梦网科技,8.53,61.461384632699996,720532059.0,3.76076
002124,天邦食品,2.28,44.9654448324,1972168633.0,4.46131
002125,湘潭电化,11.77,74.09484544770001,629522901.0000001,3.83025
002126,银轮股份,49.12,390.5764549472,795147506.0000001,3.10561
002127,南极电商,2.94,58.6451501118,1994732997.0000002,3.38405
002128,电投能源,26.51,594.2411329943001,2241573493.0,1.17099
002129,TCL中环,9.69,391.443030744,4039659760.0000005,5.56894
002130,沃尔核材,16.03,183.8564463162,1146952253.9999998,2.19234
002131,利欧股份,4.19,245.3160552226,5854798453.999999,6.72346
002132,恒星科技,4.84,67.7206222924,1399186411.0,6.46423
002134,天津普林,24.59,60.884423199500006,247598305.00000003,4.19143
002135,东南网架,6.22,64.9288431272,1043872075.9999999,2.07125
002137,实益达,8.77,34.769373703700005,396458081.00000006,20.65883
002138,顺络电子,47.75,361.2286291925,756499747.0,5.45268
002139,拓邦股份,9.82,105.1810229754,1071089846.9999999,1.68077
002140,东华科技,8.9,62.932912375,707111375.0,0.69674
002141,贤丰控股,5.61,57.9476982678,1032935797.9999999,8.60975
002145,钛能化学,4.46,169.7687519068,3806474257.9999995,1.4392
002146,荣盛发展,1.11,43.4178869961,3911521350.9999995,3.05212
002149,西部材料,38.03,185.63936590219998,488139273.99999994,5.82668
002150,正泰电源,23.3,83.531547801,358504496.99999994,1.34734
002151,北斗星通,29.42,130.2762059504,442815112.0,5.05777
002152,广电运通,9.97,247.4687311861,2482133713.0,1.44362
002153,石基信息,7.54,120.6221908216,1599763804.0,1.1054
002154,报 喜 鸟,3.84,45.3032957952,1179773328.0000002,2.29229
002155,湖南黄金,22.21,347.03367244469996,1562510907.0,2.6097
002157,正邦科技,2.99,232.85137620549997,7787671444.999999,1.6857
002158,汉钟精机,31.78,169.5675366672,533566823.99999994,2.79779
002160,常铝股份,3.65,37.6216263485,1030729489.0,1.82833
002161,远 望 谷,5.05,37.350272175,739609350.0000001,3.37515
002162,悦心健康,3.91,35.9131201311,918494120.9999999,6.37548
002163,海南发展,7.91,63.5607160125,803548875.0000001,5.01384
002164,宁波东力,10.86,52.1035805298,479775143.0,1.35122
002165,红 宝 丽,5.66,41.1812654936,727584196.0,4.09571
002166,莱茵生物,6.96,51.40554558,738585425.0,5.10909
002167,东方锆业,17.52,132.9265111176,758712963.0,8.39108
002169,智光电气,12.51,94.9101132717,758673967.0,5.08861
002170,芭田股份,10.84,85.32484051,787129525.0,2.04016
002171,楚江新材,10.33,166.699493851,1613741470.0,3.20903
002173,创新医疗,15.85,66.7071074135,420865031.00000006,9.0456
002174,游族网络,12.54,122.79908386679999,979259042.0000001,5.59762
002176,江特电机,8.11,138.1810656191,1703835581.0,2.97254
002177,御银股份,5.22,35.2307698686,674918963.0,2.82021
002178,延华智能,4.27,30.393140846599998,711783158.0,1.60522
002179,中航光电,34.92,732.0734412048,2096430243.9999998,1.6865
002180,奔图科技,15.81,215.0614534338,1360287498.0,1.43593
002181,粤 传 媒,8.5,96.43565384,1134537104.0,3.68073
002182,宝武镁业,11.98,103.687536737,865505315.0,2.77565
002183,怡 亚 通,4.63,120.2408264133,2596994091.0,1.83312
002185,华天科技,23.11,767.8648210427,3322651757.0000005,19.29507
002187,广百股份,4.94,34.6241948702,700894633.0,2.58898
002189,中光学,18.86,49.2547611006,261159921.00000003,0.58202
002190,成飞集成,21.23,76.15823951889999,358729342.99999994,0.79249
002191,劲嘉股份,3.71,52.0407463856,1402715535.9999998,0.65034
002192,融捷股份,66.42,172.1059617276,259117678.00000003,9.24567
002194,武汉凡谷,8.41,42.964911285,510878850.0,2.61033
002195,岩山科技,5.99,336.3884228763,5615833437.0,2.09232
002196,方正电机,10.97,53.57862164790001,488410407.00000006,3.37896
002197,证通电子,5.7,30.438000684,534000012.0,5.22937
002201,九鼎新材,8.09,48.703672835,602023150.0,2.64944
002202,金风科技,18.88,635.0297592928,3363505081.0,2.52594
002203,海亮股份,18.71,413.8916314299,2212141269.0,0.96097
002204,大连重工,5.19,100.23810466079999,1931370031.9999998,1.05394
002206,海 利 得,5.31,56.1251593566,1056970986.0,0.6587
002208,合肥城建,16.91,135.7995203497,803072267.0000001,11.8801
002210,飞马国际,2.16,57.3537855384,2655267849.0,2.56728
002212,天融信,5.49,64.0597319217,1166843933.0,3.02678
002213,大为股份,29.09,60.134236819099996,206717899.0,5.59227
002215,诺 普 信,8.98,72.57772199659999,808215167.0,1.96858
002216,三全食品,12.98,81.8392100922,630502389.0,1.24994
002218,拓日新能,3.56,49.4013314244,1387677849.0000002,2.33448
002219,新里程,2.02,66.091802684,3271871420.0,4.07148
002221,东华能源,5.44,79.4724084928,1460889861.9999998,1.65271
002222,福晶科技,69.81,326.8167115434,468151713.99999994,4.15826
002223,鱼跃医疗,27.47,258.8479747293,942293319.0,1.99152
002225,濮耐股份,4.06,38.5140569352,948622092.0000001,2.86991
002226,江南化工,4.64,122.909799144,2648918085.0,0.57548
002228,合兴包装,3.13,37.851769491700004,1209321709.0,2.10024
002229,鸿博股份,9.44,46.5539417872,493156163.00000006,4.46662
002232,启明信息,13.78,56.297977099,408548455.0,0.86931
002233,塔牌集团,7.4,86.822187792,1173272808.0,1.04755
002235,安妮股份,9.41,52.0917182182,553578302.0000001,8.00084
002236,大华股份,16.57,396.2097381005,2391126964.9999995,1.50446
002237,恒邦股份,12.7,151.429213016,1192356008.0,2.47286
002238,天威视讯,5.62,45.103824792,802559160.0,0.78398
002239,奥特佳,2.48,66.522667624,2682365630.0,2.07856
002240,盛新锂能,31.11,284.0059034142,912908722.0000001,4.99711
002241,歌尔股份,22.25,699.9205530975,3145710351.0,3.14905
002242,九阳股份,8.38,63.829263755,761685724.9999999,0.84788
002243,力合科创,7.01,84.410374529,1204142290.0,4.69439
002244,滨江集团,8.28,228.325085352,2757549340.0000005,1.56893
002245,蔚蓝锂芯,20.54,329.9955902932,1606599758.0,8.70133
002246,北化股份,18.24,100.1439464256,549034794.0,2.51493
002249,大洋电机,6.98,129.96309699260001,1861935487.0,1.90091
002250,联化科技,16.26,145.5230579256,894975755.9999999,5.65107
002251,步步高,3.61,77.7042434959,2152472119.0,7.79998
002252,上海莱士,4.93,324.8012123305,6588259885.0,1.34395
002254,泰和新材,13.05,111.00931709400001,850646108.0000001,3.92026
002255,海陆重工,8.02,51.1653738886,637972243.0,1.5057
002256,兆新股份,3.23,65.0634057098,2014346925.9999998,2.78287
002258,利尔化学,13.83,110.52223685850001,799148495.0,5.50116
002261,拓维信息,28.13,322.3994718053,1146105481.0,9.21374
002262,恩华药业,21.25,187.8024648125,883776305.0,2.84413
002263,大东南,2.82,52.96933182,1878345100.0,2.84206
002264,新 华 都,6.15,40.269142815,654782810.0,3.70505
002265,建设工业,16.58,171.2780994806,1033040407.0000001,0.46395
002266,浙富控股,5.09,246.4875881561,4842585229.0,1.87923
002267,陕天然气,7.11,79.0685641395,1112075445.0,0.79323
002268,电科网安,14.42,121.88569644859999,845254482.9999999,2.03007
002269,美邦服饰,1.38,32.343461235,2343729075.0,3.36886
002270,华明装备,17.99,161.2283713131,896211069.0000001,1.32417
002271,东方雨虹,11.04,211.35990576,1914491900.0000002,2.77432
002272,川润股份,20.37,83.1367120626,408133098.0,7.64186
002273,水晶光电,29.78,405.6269412662,1362078379.0,4.03542
002274,华昌化工,5.59,52.425766367,937849130.0,4.20492
002275,桂林三金,13.67,76.1559781862,557102986.0,0.50878
002276,万马股份,9.46,95.2707751116,1007090645.9999999,1.5114
002277,友阿股份,5.74,80.02551872000001,1394172800.0,2.12027
002279,久其软件,5.76,45.820758816,795499284.9999999,3.94469
002283,天润工业,8.47,84.9394070063,1002826528.9999999,2.2379
002284,亚太股份,9.28,67.9470786944,732188348.0000001,2.78687
002285,世联行,2.07,40.8874359357,1975238451.0,2.18715
002287,奇正藏药,21.45,122.46778658400001,570945392.0000001,0.92623
002289,宇顺电子,40.95,112.37958991350001,274431233.0,2.40016
002290,禾盛新材,71.69,177.21485182950002,247196055.00000003,2.6537
002291,遥望科技,4.9,42.58713823,869125269.9999999,4.88218
002292,奥飞娱乐,7.95,80.92173673949999,1017883481.0,8.90807
002293,罗莱生活,10.93,90.7452033634,830239738.0,0.75909
002294,信立泰,38.65,430.779656964,1114565736.0,5.01361
002296,辉煌科技,8.75,30.3908880625,347324435.0,2.66275
002297,博云新材,21.43,122.81636271170001,573104819.0,10.28918
002298,中电鑫龙,6.98,46.1208376926,660756987.0,4.52082
002299,圣农发展,16.35,199.24105683599998,1218599735.9999998,0.89521
002300,太阳电缆,6.06,43.7710776666,722295011.0,1.81713
002301,齐心集团,8.04,57.7264139292,717990223.0000001,2.53954
002302,西部建设,4.48,56.553472819199996,1262354303.9999998,0.55493
002303,美盈森,5.01,48.4407409557,966881057.0,15.75273
002304,洋河股份,39.69,597.8939400756,1506409524.0,0.84875
002307,北新路桥,2.92,47.5703926804,1629123037.0,1.68864
002309,中利集团,2.74,65.92802523920001,2406132308.0,1.83511
002310,东方新能,2.26,99.41761361520001,4399009452.000001,3.26661
002311,海大集团,46.51,768.5673987344,1652477744.0000002,0.66126
002312,川发龙蟒,8.1,152.58935503799998,1883819198.0,0.9192
002315,焦点科技,23.74,62.4156095858,262913267.0,4.38929
002317,众生药业,33.29,253.54243445740002,761617406.0000001,12.73673
002318,久立特材,18.16,173.3714949784,954688849.0,1.94871
002320,海峡股份,6.36,142.1967519732,2235797987.0,0.85557
002321,华英农业,1.92,40.7782292928,2123866109.0,1.51453
002322,理工能科,10.17,35.7373397268,351399604.0,0.83529
002324,普利特,9.67,75.0658855254,776275962.0000001,2.15559
002326,永太科技,18.31,147.9739205902,808159042.0000001,3.84111
002327,富安娜,6.42,31.5211322898,490983369.0,0.85733
002328,新朋股份,7.02,40.069541889,570791195.0,4.30462
002332,仙琚制药,8.71,85.7563702281,984573710.9999999,2.20268
002333,罗普斯金,4.84,32.259058009200004,666509463.0,0.70838
002334,英威腾,6.69,49.1723090886,735012094.0,1.47702
002335,科华数据,32.57,214.87558592739998,659734681.9999999,2.97472
002338,奥普光电,45.28,108.672,240000000.0,2.80081
002339,积成电子,6.53,31.2604472787,478720478.99999994,2.32578
